uid,rest_id,source,text,rating
g_ChIJx_0o5PpZwokRrT97W5ehRn4_0,ChIJx_0o5PpZwokRrT97W5ehRn4,google_places,"If you’re craving authentic Middle Eastern flavors in New York, this spot is an absolute must-try. The food is excellent: fresh, flavorful, and made with real care. The standout for me? The pistachio and cheese pie. It was rich, perfectly balanced, and one of the best I’ve ever had.
The service is impressively fast, and the kitchen clearly knows what they’re doing. One of my favorite parts: they bake their bread in-house, and the warm pita keeps coming to your table throughout the meal. Soft, fresh, and straight from the oven! Honestly, it could be a meal on its own.

A fantastic dining experience from start to finish. Highly recommend!",5
g_ChIJx_0o5PpZwokRrT97W5ehRn4_1,ChIJx_0o5PpZwokRrT97W5ehRn4,google_places,"Al Badalwi was the most heartfelt dining experience I had during my short trip to New York. The atmosphere blends the comfort of home with the beauty of an artistic New York restaurant with the incorporation of murals and greenery. The service team works together to create a memorable experience for guests which is compounded by the quality of the food. I could tell the restaurant took pride in its services as it rightfully should.
Despite how busy the restaurant became around 7:30PM, the food came quickly. The Baba Ghanoush and Salata bi Tahina ($13) were a great way to start the meal to warm up the palate and excite my taste buds for the main course. I enjoyed the texture of my Falafel Platter ($18) with all the dish elements complementing one another. The salad was acidic, sweet, and fresh with the restaurant’s specialty pomegranate molasses dressing. The falafel was spiced perfectly and had a great texture crunch.
I’m not normally a sweets person but the dessert I had, mint tea and baklava, was very special. The crispy, flaky layers of the pastry with the rich pistachio and sweetness in the honey was textbook. The mint tea was otherworldly and ruined all other teas for me as none will compare to this quality. The tea was very bright, flavourful, and perfectly steeped, warming me to my core. I never knew something hot could be refreshing but their tea managed to do this.
I will definitely come back when I get the chance to visit New York. Thank you Al Badalwi team!",5
g_ChIJx_0o5PpZwokRrT97W5ehRn4_2,ChIJx_0o5PpZwokRrT97W5ehRn4,google_places,"This place is delicious! I’ve never had Palestinian food, so my boyfriend and I decided to try it. We got the dip platter and then split the mixed grilled platter (lamb, beef, chicken) with rice and salad. The dips were all to die for and the meats were so juicy. I have to admit, we loved it so much we came back a few days later. The best perk is that they have free BYOB so we brought a nice bottle of wine. Highly recommend!",5
g_ChIJx_0o5PpZwokRrT97W5ehRn4_3,ChIJx_0o5PpZwokRrT97W5ehRn4,google_places,"BYOB, fantastic staff and food, fun/busy environment, amazing value.  Make reservations for dinner because it was POPPIN on a Friday night.

I will definitely be back for more of their “pizza” / flatbreads! It is soo so good. The lamb kabob plate was giant and could be shared for two people.",5
g_ChIJx_0o5PpZwokRrT97W5ehRn4_4,ChIJx_0o5PpZwokRrT97W5ehRn4,google_places,"Al Badawi truly represents the cuisine and more importantly the hospitality of Middle East!!! Loved it 110%. As soon as you come in, you will feel at home. Will definitely come back. Especially with BYOB, what else can you ask for. You can’t go wrong with the Muhmara, the mixed grill platter and the kanefa. Amazing job guys!! Thank you for making my birthday so special. Love you !!",5
g_ChIJ35V_tZlbwokRzolpCln-mG4_0,ChIJ35V_tZlbwokRzolpCln-mG4,google_places,"Had a wonderful experience at Francie. Both the ambiance and the food were excellent — the space feels elegant yet comfortable, perfect for a special night out.

The roast duck is the must-order dish. It’s absolutely delicious and beautifully prepared — definitely worth trying, even though it’s a bit on the pricier side. I would also highly recommend the clam pasta, which was flavorful and very satisfying.

Overall, a great spot for a memorable dinner. Would happily come back again.",5
g_ChIJ35V_tZlbwokRzolpCln-mG4_1,ChIJ35V_tZlbwokRzolpCln-mG4,google_places,"The food here was incredible! I loved the bread and the sunflower butter! The lamb, bombolini, market salad, and the foi gras were so good! We also had the citron dessert which I loved! They have a great mocktail menu as well",5
g_ChIJ35V_tZlbwokRzolpCln-mG4_2,ChIJ35V_tZlbwokRzolpCln-mG4,google_places,"Francie is really all about the Duck, and the Pastas too! The starters vary between some misses like the bomboloni and carpaccio, but the Market salad was actually so horrible it’s not even pictured. But then there’s the outstanding Roman Army Sourdough, this bread is perfect and comes with two nice spreads. The soufflé cakes are tasty with a nice caviar butter spread. The Fussiloni was really good, a flavorful wintery sauce with some big bites and truffle. Then the Duck, it’s amazing, perfect roasted skin delivered with a huge portion in great sauce. Now, the fries are very great, but at any restaurant $20 for fries is a very high price and one that isn’t even listed on the menu. Additionally, we had no real waiter most of the night, on a slow Tuesday night we had what seemed to be the manager for the first half of the night, then no waiter at all till dessert. The vibe inside is cool and overall the restaurant is fine, but why it has a Michelin Star doesn’t really make sense compared to the objectively better restaurants in NYC that do or don’t have one.",4
g_ChIJ35V_tZlbwokRzolpCln-mG4_3,ChIJ35V_tZlbwokRzolpCln-mG4,google_places,"We ordered a lot at Francie, but the clear highlights were the family duck ($152) and the steak ($225). Both arrived beautifully presented without feeling overdone. The steak had a perfect sear, tons of flavor, and was incredibly tender. The duck fully lived up to its reputation — crisp, deeply golden skin, juicy meat, and a really clean, balanced plate.
The vibe was polished but comfortable, not stuffy at all. Service was attentive and well paced, and nothing felt rushed. Definitely one of the better meals I’ve had in Brooklyn and a place I’d happily go back to. 😋",5
g_ChIJ35V_tZlbwokRzolpCln-mG4_4,ChIJ35V_tZlbwokRzolpCln-mG4,google_places,"We booked dinner during restaurant week and we had a great experience. The room is cosy and has direct view to the kitchen. The staff is really nice and attentive. The atmosphere is relaxed and the music is moderate. The food was very good and filling, even if the portions looked small!
We had:
- baby lettuces and fried artichokes for appetizers
- bucatini al citron and rigatoni (a little spicy)
- carrot cake and german chocolate cake
We also had cocktails but I can’t remember the name of it - it is on the restaurant week menu. Reminded me of the “plane crash” at Singers (bar in bedstuy)!",5
g_ChIJwZz-LWlbwokR_hshOuzdrkw_0,ChIJwZz-LWlbwokR_hshOuzdrkw,google_places,"I took my girlfriend to Gage & Tollner for her birthday. The service overall was fantastic, your water glass is constantly being filled up and you never feel forgotten (especially for how busy the place was on a Thursday night). We had a reservation and were seated immediately, and our drink orders were taken after our water preference. To start we had the Caesar salad and the hot rolls and both were delicious, our server even brought extra butter when we used all of ours. The croutons in the Caesar salad were delicious. For dinner we had the T-Bone for 2 which can be ordered pre-sliced. It was a very good cut of meat with a little too much fat but still amazing. For dessert we had the Brooklyn Blackout Cake which was also very good and not too rich for a completely chocolate cake. Finally, since I indicated on OpenTable that we had a birthday in our party there was a Happy Birthday card waiting at our table when we sat down and a candle in our cake complete with Happy Birthday written on the plate! (All a surprise). Overall, a great spot for steak dinner and especially a special occasion!",5
g_ChIJwZz-LWlbwokR_hshOuzdrkw_1,ChIJwZz-LWlbwokR_hshOuzdrkw,google_places,"In a landmarked building in Brooklyn, this remarkable, Victorian- design restaurant harkens back to 1879. We invited friends for brunch there and enjoyed a first class experience. First, the decor is exquisite (see photos) and their wait staff couldn't be friendlier. Then the food and drinks came! Their cocktails were well crafted (the Bloody Mary is a brunch favorite). We then enjoyed their poached eggs and sprouting broccoli on toast (so good!), fried chicken w/hush puppies & sriracha honey (to die for!), G&T steak and eggs (perfectly cooked steak & eggs) and finished the meal with their Brooklyn blackout cake (amazing!!) and fresh brewed delicious coffee. All this while surrounded by wonderful furniture, wall decor and lighting that transports you to an earlier, more civilized era. We have to return there for dinner!",5
g_ChIJwZz-LWlbwokR_hshOuzdrkw_2,ChIJwZz-LWlbwokR_hshOuzdrkw,google_places,"Visited on 11/16 in the morning and had a reservation for one. I got seated quickly and the service started off well. The food was good overall, I had the House Rolls, steak with eggs, and fries. The fries were too salty and the rolls were average, but the steak with eggs was excellent with the sauce. The only downside was the constant check-ins; two different servers came by about every 15 minutes. I know they’re trying to be attentive, but it felt a bit rushed for someone who likes to eat slowly.",3
g_ChIJwZz-LWlbwokR_hshOuzdrkw_3,ChIJwZz-LWlbwokR_hshOuzdrkw,google_places,"What an incredibly special place! Perfect for our anniversary celebration, although it's also the type of place you could go regularly without needing a special reason. Beautiful space where you just feel the history of it. Service was top notch from start to finish and the food was fantastic! Highly recommend the devila on horseback (bacon wrapped dates stuffed with cheese and almond), bone-in rib eye for two, and the baked Alaska. I already want to go back!",5
g_ChIJwZz-LWlbwokR_hshOuzdrkw_4,ChIJwZz-LWlbwokR_hshOuzdrkw,google_places,"I found myself at the bar enjoying a drink and a meal with my friend on February 12 around 9 PM. The bartender by the window, wearing snake earrings, appeared somewhat neutral and professional, but came across as quite cold and unwelcoming. It felt as though they didn’t fully understand what true hospitality means, and I didn’t feel valued, which made the experience awkward.

We spent nearly $300 on a quick meal, which isn’t much given the atmosphere, but it felt like we weren’t welcome despite or consumptions  . While the bartender wasn’t rude in her words, the way she looked at people felt condescending. Their demeanor seemed entitled and disengaged, lacking both personality and warmth.

On a positive note, the food was excellent, and the hosting team was friendly and attentive. However, the bartender's lack of engagement really stood out. A simple smile or a warm sentiment like, ""Thank you for visiting, have a great night,"" would have made a significant difference. This establishment has a lot of potential; I noticed many great servers who were engaging, smiling, and professional. With so many patrons, it’s clear this is a wonderful place, and it deserves a bartender who embodies a more welcoming spirit and better hospitality. I hope the bartender was just having a bad day and that this isn’t the usual way they interact with guests. We’re all human and not perfect. While my experience with that person wasn’t the best, I still want to give a 5-star rating because the food was fantastic. At the end of the day, we don’t know what someone might be going through, and I hope their demeanor isn’t typical, as it really lacked the warmth of good hospitality.",5
g_ChIJ__-z7kBZwokRezHqB39zBLI_0,ChIJ__-z7kBZwokRezHqB39zBLI,google_places,"We felt genuinely welcomed from the moment we walked in, almost as if we were dining with family. My daughter, who is usually a very selective eater, ended up having one of the best meals she’s ever had thanks to the thoughtful recommendation from the team at Oxomoco. The service, the flavors, and the atmosphere all exceeded expectations. Highly respected, highly recommended, and I truly can’t wait to go back.",5
g_ChIJ__-z7kBZwokRezHqB39zBLI_1,ChIJ__-z7kBZwokRezHqB39zBLI,google_places,"This Mexican place is fusion but has its own character. We enjoyed the twist in octopus and fish ceviche because the charred octopus added more flavor. The catch of the day tacos are amazing, with Thai basil and other fresh herbs make it so refreshing to balance the fried fish! Beef cheek tacos are also very flavorful and tender :) Lastly dont miss to finish with chocolate mousse with espresso ice-cream, you won’t regret that!",4
g_ChIJ__-z7kBZwokRezHqB39zBLI_2,ChIJ__-z7kBZwokRezHqB39zBLI,google_places,Went there for Lunch and had an amazing. Our waiter John did an amazing job explaining the offerings in the menu and recommended things we ended up absolutely loving. The bar had an incredible selection of quality tequila and mezcal. Great for connoisseurs. The food is $$$. But worth every penny with how delicious it is. Will definitely go back again.,5
g_ChIJ__-z7kBZwokRezHqB39zBLI_3,ChIJ__-z7kBZwokRezHqB39zBLI,google_places,Being my first time in New York City I was taken to a quaint little Mexican restaurant in Brooklyn. Now coming from Los Angeles where we have exceptional Mexican food all over the city. Try some outside of California is a bit of a treat. Oxomoco has some very good dishes on an elevated level. They use high quality ingredients for all there dishes lending to elevated taste. The fish tacos were great tender flaky fish with a nice not too spicy slaw on top. Chips and salsa that had multiple levels of heat you get five salsas to try. The crab tostada was nice a flavorful and the wagyu beef cheek were tender with a nice mole sauce. They also have a nice mix of tequila and mezcal drinks for you to choose from. The menu is small but has something for everyone. All the dishes we had were very delicious and the atmosphere was great. Indoor and patio dining is available. Oh make sure you make  reservations so you don’t have to wait if you want inside. If you’re in Brooklyn swing by and give them a try. You won’t be disappointed.,4
g_ChIJ__-z7kBZwokRezHqB39zBLI_4,ChIJ__-z7kBZwokRezHqB39zBLI,google_places,"WOW—is all I can say! Probably the best meal I’ve ever had in my life. We were an hour early to our dinner reservation and the kindly sat us. Immediately our waitress asked for our dietary restrictions and allergies and she talked us through the menu and was so knowledgeable. For drinks we had a guava mezcal margarita and the frozen IXMAND which were both super yummy. The guacamole and pink moon oysters were so fresh and delicious with every bite. We then had the beef tartar tostada which was my favorite and the carne asada platos. The service, atmosphere, all
the flavors were absolutely Phenomenal we will be back!",5
g_ChIJ9ev4B-FbwokRhzTqc9KP5-I_0,ChIJ9ev4B-FbwokRhzTqc9KP5-I,google_places,"I came here because Barbara Corcoran mentioned she loved it on Shark Tank and damn Barbara...I can see why!

Living in NYC, it's genuinely hard to be surprised by restaurants anymore. The bar is just so high across the board that you start to feel like you've seen it all. But Shalom Japan is truly something else!!!

The Jewish-Japanese fusion concept sounds like it could easily go sideways, but it actually somehow makes a lot of sense. Innovation without feeling overworked and tortured.

The Jew Egg was incredible (yes it's actually called that), with such a unique and memorable flavor profile. I don't really like scotch eggs but I looooved this. And the Okonomiyaki with wagyu pastrami was TO DIE. I have never had better pastrami in my life. The other dishes were excellent as well, but those two were the clear standouts and alone worth the visit.

The ambiance was warm and relaxed. We arrived around 6:30 on a Thursday to a quiet room, which filled up nicely by 7:30. Service was attentive and wonderful throughout.

Definitely worth the schlep to Williamsburg from South Brooklyn, and that is truly saying something. Highly recommend.",5
g_ChIJ9ev4B-FbwokRhzTqc9KP5-I_1,ChIJ9ev4B-FbwokRhzTqc9KP5-I,google_places,"Finally got a chance to go to Shalom Japan a few days ago with my wife and nieces who live in Bklyn. Saw their bit on Shark Tank and it was a pleasant surprise!
A small place but they have outdoor tables (for warmer weather - it was a brutality cold day when we went). Parking was a pain because the streets were still snowed in. Typical bklyn street parking.  Brunch menu was very good. Had the challah and the karaage (Japanese chicken) for the table for apps. The star of the show, however, was the matzoh ball ramen! This is their signature dish and why we went there! Did not dissapoint! I made mine spicy and loved it! Paired it with the pear saki (pun intended) and had a very good lunch! We want to go back and try some of the other menu items. Service was excellent! Not your typical Japanese restaurant and well worth a try!",4
g_ChIJ9ev4B-FbwokRhzTqc9KP5-I_2,ChIJ9ev4B-FbwokRhzTqc9KP5-I,google_places,I’ve been wanting to try this place for a long time! I’m so happy I did. Everything we tried was delicious and flavorful. The drinks were great as well!,5
g_ChIJ9ev4B-FbwokRhzTqc9KP5-I_3,ChIJ9ev4B-FbwokRhzTqc9KP5-I,google_places,"When I first came across Shalom Japan on IG, I thought the concept was very intriguing. Therefore, I had to pay them a visit the next time I was visiting NYC. I got a reservation on Resy and I'm so happy we made the trek out to Brooklyn. Everything was fantastic, I loved the combination of both Jewish and Japanese cuisine. Poor waiter/Bartender was the only one working the floor, I could tell he was getting quite anxious as the night progressed. I would definitely return the next time I'm in town.",5
g_ChIJ9ev4B-FbwokRhzTqc9KP5-I_4,ChIJ9ev4B-FbwokRhzTqc9KP5-I,google_places,"A couple of unique tastes overshadowed by poor service and steep prices.

We visited Shalom Japan in May 2025, meeting up with my cousin from Seattle, who picked the spot based on YouTube algorithm and the intriguing cuisine fusion concept. The restaurant left mixed impressions though.

We tried five appetizers (out of seven available) and two entrees (out of five). From appetizers only the Jew Egg stood out with its unique taste and texture combination. The rest were passable:
Sake Kasu Challah was just a fresh bun with butter - something most restaurants offer complimentary before appetizers.
The Duck Prosciutto Salad was a plate of arugula with four dried mushrooms and a few water-thin slices of duck prosciutto, so tiny we could hardly taste them.
Sawa's Mama''s Karaage (fried chicken) - was simply a fried chicken you would get in any diner, KFC, Chick-fil-a etc. The name was fancy though.
Hamachi - the finely chopped fish lacking any spices was essentially tasteless at $18, the price of a good tuna tartare. Even Costco's sesame-wasabi raw tuna at $20/lbs offers way more flavor.

From the mains, the Chilled Sesame Temomi Mazemen was absolutely great and really impressed by its taste, flavor, and ingredients combination. In my opinion, it’s the best dish in this restaurant. I only wish they offered an option to add protein beyond mushrooms, but that wasn’t available.
The Matzoh Ball Ramen was decent, but nothing special. Less interesting and flavorful than what we get in typical Japanese ramen shops. The add-ons were questionable and unjustifiably expensive. We got one with soy marinated egg ($4) and spicy ($2) and one with foie gras dumpling ($5). The egg was a basic poached egg in a soup. Who can feel and appreciate a distinct taste and texture of foie gras inside a dumpling in a soup? It tasted like a dumpling with some filling, nothing else. “Foie gras” however sounded fancy to get people pay extra $5 for it. Charging $2 to make the soup spicy? $4 for an extra matzo ball? Seriously? Knowing what matzo ball is and how it’s made, I think they should include two by default and add more upon request for free. We skipped the Lox Bowl - a rice+avocado+pickles combo with lox, it sounded more like a healthy appetizer for $32 rather than an entree.

Drinks - the cocktails were tasty but laughably small, with barely any little alcohol, yet costing $18 each. The Riesling from the wine list was good, but at $16 per glass and $64 per bottle (market price: $23), it was heavily overpriced.

Desserts - we tried Matcha Ice Cream Parfait, Hoji-Chai Cheesecake, and Chocolate and Banana Challah pudding. The first two were pretty good but nothing outstanding to justify the price tag.

The service was almost non-existent. Very slow, inattentive, serving one appetizer at a time, serving different entrees at different times, etc. For example, the server took our drinks order and then went behind the bar to prepare them himself, delivering them one by one. Really?

Overall, the experience was quite disappointing and I cannot recommend this restaurant. The hype is very high, but in reality aside from a couple of standout dishes, it’s just a couple of really good dishes with poor service and ridiculous prices.",3
g_ChIJ2QZOdTpawokRU_eN_EPJaX8_0,ChIJ2QZOdTpawokRU_eN_EPJaX8,google_places,"From the beginning to the end our birthday dinner was an incredible experience. We were celebrating her birthday and she truly enjoyed it! The simplicity, but sophisticated restaurant ambience, to the mellow live music in the background complemented with an amazing view of the city and Brooklyn bridge at night time made our experience to be out of this world. The food was absolutely incredible, with a bold flavor and every bite taking us to a different level of joy, more gratefulness and sharing each other's dishes for more discoveries of childhood and times when food actually had taste. Each dish was unique in its own way and the chef's complementary side or dishes took us to heaven. Now, the drinks, outstanding and well done, strong as they should always be made.  The attention of the staff was incredible, from the moment we entered until the moment we received  the check. An absolute dreamy birthday that came to life in the city that never sleeps, they say, but we slept like babies after this incredible diner at the River Cafe.",5
g_ChIJ2QZOdTpawokRU_eN_EPJaX8_1,ChIJ2QZOdTpawokRU_eN_EPJaX8,google_places,"Visiting this restaurant is an experience, not just a meal. Everything about it our visit here was fabulous. For us it was a splurge while visiting New York, to celebrate our Engagement, and The River Cafe kindly gave us a window table for this special occasion. The skyline looking back across New York from under the Brooklyn Bridge was truly spectacular. New York even decided to have it start snowing while we were there which meant we walked out into a winter wonderland. There was also someone playing the piano which added so beautifully to the ambiance. The food was flawless.  Everything we ordered was taste profile balanced and so yummy. There were complimentary little entrees before our chosen entrees arrived. The pace of food coming to the table was not rushed. The service was excellent. The only thing I can think of to enhance the meal/experience would be a palate cleanser. I would highly recommend a visit to the River Cafe.",5
g_ChIJ2QZOdTpawokRU_eN_EPJaX8_2,ChIJ2QZOdTpawokRU_eN_EPJaX8,google_places,"An absolutely unforgettable dining experience.

From the moment we arrived, The River Café delivered everything you hope for in a truly special New York evening. The setting alone — with breathtaking views of the Manhattan skyline and the Brooklyn Bridge — creates an atmosphere that feels both romantic and timeless.

Service was impeccable: attentive without ever feeling intrusive, warm, professional, and perfectly paced throughout the night.

Every dish was beautifully presented and executed with precision. The flavors were refined, balanced, and clearly crafted with care. Each course felt intentional, turning dinner into an experience rather than just a meal.

The wine selection complemented the food perfectly, and the overall ambiance was elegant, calm, and exactly what fine dining should feel like.

In a city filled with dining options, The River Café truly stands out. Worth every moment and a place I would gladly return to for another special occasion.",5
g_ChIJ2QZOdTpawokRU_eN_EPJaX8_3,ChIJ2QZOdTpawokRU_eN_EPJaX8,google_places,"Dining at The River Café is truly about the experience. We had the three-course meal, and the overall presentation was elegant. The environment was very cozy and romantic, with beautiful views under the Brooklyn Bridge, and the staff was nice, attentive, and amazing throughout.

While the courses were well presented, the desserts felt quite costly and didn’t fully meet expectations for a Michelin-level experience, as the flavors were a bit bland.

I’d recommend visiting in the summer if you want to fully enjoy the atmosphere and surroundings. Overall, it’s a memorable place mainly for the setting and service.",5
g_ChIJ2QZOdTpawokRU_eN_EPJaX8_4,ChIJ2QZOdTpawokRU_eN_EPJaX8,google_places,Incredible experience. We went the night of the blizzard and everyone was so professional and we never felt rushed which is something I was worried about bc we knew we would be paying quite a bit for the meal. The service was outstanding and we truly felt like we were treated like royalty. Get the hot foie gras!!!!,5
g_ChIJh0UvcqhbwokRSLfJGK9kNDg_0,ChIJh0UvcqhbwokRSLfJGK9kNDg,google_places,"brilliant meal. first, we got VERY LUCKY and walked in without a reservation and got a clutch table. kudos to the host for problem-solving and getting us in at a busy time. the waitstaff were friendly, fun and helped us select the right amount of food for our party that was balanced and created a spectacular food experience. the bursts of delight from the arancini, beet carpaccio, lamb -- seriously... EVERYTHING was more incredible than the bite of the thing before. we shared and loved it all around our table. the cappelletti was a new adventure for us -- and it was magic. most of all, we felt the entire team, from host, bartender, to servers, those crumbing the table, to kitchen alchemists were working in tandem to ace every detail seamlessly. plus, we learn the phrase, ""fire the next dish."" it was perfect fire.",5
g_ChIJh0UvcqhbwokRSLfJGK9kNDg_1,ChIJh0UvcqhbwokRSLfJGK9kNDg,google_places,"We have been to Fausto many times and love it. The food and drinks are delicious and the ambiance is great. It’s one of our go tos for a nice night out. The pastas, focaccia, and cauliflower salad are personal favorites.",5
g_ChIJh0UvcqhbwokRSLfJGK9kNDg_2,ChIJh0UvcqhbwokRSLfJGK9kNDg,google_places,Went for a casual dinner at the bar after the movies. For a fancier experience I’d say book a table. The potatoes and spicy vodka were SO GOOD. Very simple meals done perfectly. Have tried to recreate the potatoes at home unsuccessfully. Will be back!,5
g_ChIJh0UvcqhbwokRSLfJGK9kNDg_3,ChIJh0UvcqhbwokRSLfJGK9kNDg,google_places,"The salad was excellent, fresh, flavorful, and perfectly balanced. The bread was disappointing since it wasn’t warm or crusty as expected. Of the three pasta dishes we ordered, only one was good while the other two missed the mark on flavor and texture. The service was excellent, attentive, and friendly!",3
g_ChIJh0UvcqhbwokRSLfJGK9kNDg_4,ChIJh0UvcqhbwokRSLfJGK9kNDg,google_places,"Massively overhyped. Bland food, laughably small portions, and service that acts like they’re doing you a favor. Absolute waste of money. I also want to point out, the bartender with the brown full ponytail (NOT THE ONE WITH THE HALF UP HAIR STYLE) Ruined my experience and my tip reflected it. Disrespectful and condescending tone when speaking. Slapping the bar to get my date’s attention during our conversation, and then when asked about the bill (because she missed my appetizer,  everything is in a different language, and it’s hard for me to see in low light) she had the nerve to act like I was trying to dispute something. Or get out of paying.
Servers A1 professionals.
Bar needs to be revamped. Reservations at the bar are looked at as less than. At least by the hostess standards.",1
g_ChIJ2xcAfQFbwokRSBBCp0svARQ_0,ChIJ2xcAfQFbwokRSBBCp0svARQ,google_places,"Such a cute little brunch spot. We decided to share everything, which felt like the right move because we could sample each dish.

The burger was delicious, cooked perfectly medium rare with that juicy, just right center. But my personal favorite? The Turkish eggs. Absolute saucy perfection. They came with a puffy flatbread that paired amazingly with all that rich, flavorful goodness, though I do wish the bread had been bigger. The sauce was just too good, and I needed more to soak it all up.
The true star of the meal, though, was the French toast. Thick and drenched in a maple syrup with a vanilla cream dollop. I highly recommend ordering it almost as a dessert and eating it right away. We waited a bit while finishing the savory dishes, so it wasn’t piping hot by the time we dug in, still delicious, but it definitely would’ve been even better warmer.

Definitely a spot worth returning to 🍳",5
g_ChIJ2xcAfQFbwokRSBBCp0svARQ_1,ChIJ2xcAfQFbwokRSBBCp0svARQ,google_places,"We had a really great experience here, the food was excellent and the atmosphere was great. The inside is decorated with lots of ships and nautical-themed items. The bar itself feels a bit like a ship with almost gantry-like washrooms. The burger was fantastic, among the very best I’ve had in NYC and while maybe not top 3, worth a mention to anyone who likes burgers. The cocktails were also great - while I don’t think they were the very highest in mixology, they were delicious and inventive. The orchard margarita was very interesting and tasted super unique.",5
g_ChIJ2xcAfQFbwokRSBBCp0svARQ_2,ChIJ2xcAfQFbwokRSBBCp0svARQ,google_places,"I would give this a 4.5. The waitress was a sweetheart and the atmosphere was beautiful—I loved all the decor. We started with the deviled eggs, sunchokes, and squid salad, and the appetizers were amazing.

For entrées, I ordered the cod and my husband had the pork shoulder. The pork shoulder was absolutely delectable with a delicious sauce; however, with only olives on the plate, there wasn’t anything to soak up and fully enjoy the sauce. A mashed potato or even a piece of toast would have really elevated the dish.

The cod was cooked perfectly—flaky, light, and fresh—but the flavor was a bit subtle and could have benefited from a sauce or crust to add more depth and punch.

Overall, a lovely experience with excellent service and thoughtfully prepared dishes.",5
g_ChIJ2xcAfQFbwokRSBBCp0svARQ_3,ChIJ2xcAfQFbwokRSBBCp0svARQ,google_places,"This was such a treat! A $100 brunch for two isn’t usually in our budget, but this time it was absolutely worth it. The French toast was our favorite—so delicious! I highly recommend it!!! The thick-cut bacon and fries were also amazing. The croque monsieur wasn’t my personal favorite, but it seemed to be a crowd favorite since everyone around us was ordering it. The décor and boat-inspired theme were adorable, and the atmosphere was a perfect 10/10. Highly recommend!",5
g_ChIJ2xcAfQFbwokRSBBCp0svARQ_4,ChIJ2xcAfQFbwokRSBBCp0svARQ,google_places,"This was one of the most pleasant meals I’ve had in a long time. The service was prompt, and everything we ordered was exceptional. While many Michelin-starred restaurants I’ve visited are excellent, this meal stood out, it truly sparked my palate in a way few others have.",5
g_ChIJHZyajD1ZwokREWLihHYSryQ_0,ChIJHZyajD1ZwokREWLihHYSryQ,google_places,"From high to low.. the space is beautifully done and sets the tone for what we thought would surely be a special meal, however, after 3 hours we had only received half of the 10 course meal. (30 mins waiting between each bite sized course). I'm happy to pay for a great meal (as I imagine most who come here are) but the food was sadly lacking in both flavor and depth.

I understand the restaurant business is hard and this felt like a difficult night for the kitchen, but after reading reviews (which I should have done before booking) It seems this might be commonplace.

I rarely leave reviews, and often reserve them for exceptionally good experiences as I know how hard running a restaurant is - but what we experienced tonight felt criminal, especially to anyone who might have saved up for a special experience, bday, or anniversary - save yourself the disappointment and an outrageous bill",1
g_ChIJHZyajD1ZwokREWLihHYSryQ_1,ChIJHZyajD1ZwokREWLihHYSryQ,google_places,"From the moment you walk in, the first thing you notice is the huge open space of the restaurant,  it’s visually impressive and immediately sets the tone.
I came here to celebrate my birthday, and it turned out to be one of the most memorable dining experiences I’ve ever had. Here’s why:
1. Service  truly top notch. I was genuinely impressed. In my experience, the level of service here is on par with and honestly even surpasses  places like Jean Georges and Brooklyn Chef’s Table. Every detail was handled with care and professionalism.
2. Ingredient presentation that creates identity. They introduced the ingredients that define the character of the restaurant, explaining what each one was, how it would be used, and what we would be having throughout the night. That level of transparency and storytelling makes the experience feel thoughtful and unique.
3. Highly attentive servers. The staff checked in with us during almost every course, making sure everything was perfect without ever feeling intrusive.
4. Exceptional storytelling through food. The way each dish was explained  its background, intention, and concept  was simply wow. That’s how you create a connection that makes people want to return, just to learn more about the story behind the food.
5. Outstanding drink pairing. I opted for the drink pairing, and it was incredibly well thought out. Each drink complemented the food perfectly. If you enjoy drinking, I highly recommend getting the pairing  it truly elevates the experience.

Overall, this was an experience unlike any other I’ve had.
Not just a meal, but a journey  one that I won’t forget.",5
g_ChIJHZyajD1ZwokREWLihHYSryQ_2,ChIJHZyajD1ZwokREWLihHYSryQ,google_places,"Service didn't meet the expectation for a fine dining restaurant at this prics range. Sommelier is particularly rude and condescending as opposed to advising customers on picking the right drink for that pairs well with the tasting menu.

The food also has its flaws. It ranges from lack of flavor to too salty... Also, the doneness were off for a few dishes.

However, I do enjoy the ambiance of the restaurant and its interior design. The place is spacious and easy to have a good conversation with friends.",2
g_ChIJHZyajD1ZwokREWLihHYSryQ_3,ChIJHZyajD1ZwokREWLihHYSryQ,google_places,"Came here on 10/17/25, service was amazing, dishes were to die for and drinks were amazing. Everything is so good and I definitely recommend coming here. If you come here please try the meringue angel foodcake, trout and cotton candy drink. FYI: THE WHOLE COURSE TAKES 2 TO 3 HOURS SO BE READY TO WAIT. In general though this restaurant is amazing! 🔥👌🔥",5
